,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,SPS
O=C(O[Cs])O[Cs],9.847222222222221,9.847222222222221,0.06520061728395055,-0.45987654320987637,0.5911493063985077,7.333333333333333,325.818,325.818,325.79564766,24.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6500224216483543,2.98816088213427,46.75488750216347,4.99156383156272,3.7247448713915894,16.284964649952624,2.808060412490447,1.4288690166235207,6.556557269071464,0.6582482904638631,3.222092416687835,0.3333333333333334,2.4267032964268402,0.08333333333333336,4.416666666666667,3.373896103896104,19.800269059780252,9.373896103896104,6.493314829372616,5.509509622978863,133.5109258952711,0.0,0.0,0.0,0.0,0.0,139.36265222904916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2852813197403803,139.64793354878952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,139.64793354878952,-5.079818503812202,0.0,0.0,0.0,0.0,0.0,0.0,35.53,6.155365629538759,4.794537184071822,0.0,133.49256791925077,0.0,0.0,0.0,0.0,0.0,-5.079818503812202,0.0,8.631944444444445,-0.1304012345679011,9.847222222222221,0.0,0.0,0.0,0.0,-0.45987654320987637,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.6934,19.073999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333
C1CCC2=NCCCN2CC1,4.554027777777778,4.554027777777778,1.0752314814814814,1.0752314814814814,0.5152177670164989,25.454545454545453,152.24099999999999,136.113,152.131348512,62.0,0.0,0.09884183249054182,-0.36030804232987956,0.36030804232987956,0.09884183249054182,1.0,1.9090909090909092,2.909090909090909,15.199731471774358,10.192082977647884,2.159072496940048,-2.2683656816413786,2.14778960529539,-2.3448203125162843,5.825019918117457,0.39085545106461533,2.2807695153413854,2.0671428486798225,162.9456683028857,7.518661569058182,7.051281440492296,7.051281440492296,5.4663264951887856,4.749450284143745,4.749450284143745,3.4492101684151044,3.4492101684151044,2.5739053356946107,2.5739053356946107,1.939327325461554,1.939327325461554,-0.53,608.9654605961499,7.137067494977612,3.244738765570308,1.5490213076180552,68.30228179200743,4.899909730850478,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,6.4208216229260096,19.26246486877803,26.055090840663738,5.835619785757269,0.0,5.835619785757269,0.0,4.899909730850478,4.992404732635669,32.10410811463005,19.634269217737724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.369798734345473,0.0,0.0,32.10410811463005,4.992404732635669,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,6.544756405912575,51.02924071221247,0.0,0.0,9.892314463486148,0.0,0.0,0.0,7.036666666666667,0.0,0.0,1.396990740740741,0.0,6.632314814814816,3.600694444444444,0.0,0.8888888888888888,11.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.6646,46.96000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.454545454545453
O=CO[Na],8.98611111111111,8.98611111111111,0.43672839506172845,0.43672839506172845,0.2980849061366251,5.5,68.00699999999999,66.999,67.987423552,18.0,0.0,0.0,0.0,0.0,0.0,2.0,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370950594454669,2.2968352619191394,20.0,3.414213562373095,2.393846850117352,4.393846850117352,1.914213562373095,0.8796528112548949,1.696149392182621,0.33192730526045355,0.8033318260514853,0.09622504486493766,0.288675134594813,0.0,0.0,0.47,6.854752972273345,4.469999999999999,3.4699999999999998,2.4699999999999993,42.27666877505087,0.0,0.0,0.0,0.0,0.0,42.09883374850652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.218848169501248,34.87998557900527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87998557900527,7.218848169501248,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,34.87998557900527,0.0,0.0,0.0,0.0,2.424310985429426,4.794537184071822,4.0,0.521604938271605,8.98611111111111,0.0,0.0,0.0,0.0,0.0,0.43672839506172845,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,-0.7571000000000001,12.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
O=[PH2]O[Na],9.194444444444445,9.194444444444445,0.6141975308641976,-0.9058641975308648,0.32626334332204665,7.5,87.978,85.962,87.96901021400001,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370950594454669,2.2968352619191394,20.0,3.414213562373095,2.393846850117352,5.548547388496603,1.914213562373095,0.8796528112548949,2.6389584337646843,0.33192730526045355,2.409995478154456,0.09622504486493766,0.8660254037844389,0.0,0.0,1.19,6.854752972273345,5.189999999999999,4.189999999999998,3.189999999999998,43.956684559839374,0.0,0.0,0.0,0.0,0.0,43.87105352662624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776243478272524,37.094810048353715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.687045334064903,28.40776471428881,6.776243478272524,0.0,0.0,0.0,0.0,0.0,0.0,26.3,8.687045334064903,4.565048284931329,0.0,0.0,28.40776471428881,0.0,0.0,0.0,0.0,2.2111951933411946,0.0,13.402777777777779,0.6141975308641976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9058641975308648,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,-0.24220000000000008,17.2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
[H][H],5.0,5.0,5.0,5.0,0.34622443351967325,-666.0,2.016,0.0,2.015650064,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0079999999999996,0.008000000000000009,0.9999999999999998,-0.9999999999999998,1.1229999999999998,-0.8769999999999999,2.0569999999999995,0.05699999999999994,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.454395108486589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9695967389910596,0.0,2.9695967389910596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9695967389910596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9695967389910596,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,2.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666.0
Cl[Pd]Cl,4.813888888888888,4.813888888888888,0.1055555555555554,-0.1055555555555554,0.4903818220809494,7.333333333333333,177.326,177.326,175.84119135999998,24.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544894,1.6329931618554523,2.7548875021634682,2.7071067811865475,1.0721567120352922,4.138615531442334,1.4142135623730951,0.23904572186687872,4.242640687119285,0.04517539514526256,2.4053511772118195,0.0,0.0,0.0,0.0,1.2423376623376623,2.7548875021634682,4.242337662337661,3.242337662337662,3.242337662337661,35.21449790449771,0.0,0.0,0.0,0.0,0.0,34.99745798778868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93941880040357,19.058039187385106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.058039187385106,0.0,15.93941880040357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93941880040357,0.0,0.0,0.0,0.0,0.0,0.0,19.058039187385106,0.0,-0.1055555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.627777777777776,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.3765,11.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333
c1ccc(P(c2ccccc2)c2ccccc2)cc1,2.227880658436214,2.227880658436214,0.44598765432098797,-0.44598765432098797,0.6342115735160806,10.578947368421053,262.29200000000003,247.17199999999994,262.09113711000003,92.0,0.0,-0.013435687534984822,-0.06222246775052784,0.06222246775052784,0.013435687534984822,0.3684210526315789,0.631578947368421,0.8947368421052632,31.131523824615094,10.352576359656021,2.144087160482218,-2.1848276001095885,2.315600724394405,-2.196167023142307,7.7937452393436075,1.7357095092860872,2.5083432320697017,2.1210106325672244,523.7138976114098,12.91600279455672,10.60746763334435,11.501894824344266,9.449489742783179,6.402871200818815,7.744511987318688,4.34205767343533,6.5620714051682345,3.0431774697873606,5.486797999270248,2.178409503810288,4.483661665304443,-1.9099999999999993,44146.84088442675,12.140659924413075,5.820136911661661,2.748679021701652,115.04527691249828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99550602692418,23.835207781060234,0.0,0.0,0.0,23.835207781060234,0.0,0.0,0.0,0.0,0.0,90.99550602692418,0.0,0.0,15.913619688716722,0.0,0.0,7.9215880923435105,0.0,0.0,0.0,0.0,90.99550602692418,0.0,0.0,0.0,0.0,7.9215880923435105,0.0,0.0,0.0,0.0,0.0,15.913619688716722,0.0,0.0,90.99550602692418,0.0,0.0,0.0,0.0,4.194166666666667,0.0,0.0,32.32589506172839,0.0,0.0,-0.44598765432098797,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.4448000000000016,85.14800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.578947368421053
Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1,8.603163895187702,8.603163895187702,1.2144151549508695,-3.721611111111111,0.11081851602159948,12.536585365853659,701.9100000000002,671.67,700.0234655800001,208.0,2.0,0.0,0.0,0.0,0.0,0.2682926829268293,0.4146341463414634,0.5609756097560976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.046645913644826,1.8631390291732317,1362.3077220128305,28.177305050734166,22.287091978723993,27.14240518013087,20.131030293135233,13.32763083597913,24.75162482096109,9.43060935746116,37.81112545105766,7.08670303803637,46.847196355453036,5.371381277713853,52.947485025350765,-2.577662337662336,3689122603.9142466,28.537715900341922,12.341900893673262,4.750260317117164,254.1934647084181,0.0,0.0,0.0,0.0,0.0,256.2842541024888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50466210172658,61.78857994691394,0.0,0.0,0.0,0.0,0.0,181.9910120538483,0.0,0.0,31.827239377433443,0.0,0.0,29.961340569480498,0.0,12.50466210172658,0.0,0.0,181.9910120538483,0.0,0.0,0.0,0.0,23.407963483821973,0.0,0.0,0.0,0.0,0.0,31.827239377433443,0.0,0.0,181.9910120538483,19.058039187385106,0.0,-3.721611111111111,0.0,7.286490929705218,-5.287662824389012,0.0,64.99978854875283,0.0,0.0,17.206327790375404,0.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,6.0,8.266100000000009,182.00199999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.536585365853659
O=Cc1cccc(I)c1,10.15537037037037,10.15537037037037,0.7378703703703706,0.7378703703703706,0.5348541511868582,9.0,232.01999999999998,226.98,231.93851278,46.0,0.0,0.14958564410054428,-0.2978957502783491,0.2978957502783491,0.14958564410054428,1.4444444444444444,2.2222222222222223,2.6666666666666665,126.91270428218759,10.235178251697347,1.8699987261979174,-1.8794316404791587,2.0434149708079103,-1.7744292684269736,14.111915755868301,0.11182869285987439,1.8814083105156787,3.0707606817835655,219.91106510209755,6.69023444431199,4.672964109421219,6.830462400597542,4.325698502695489,2.534726836540861,3.6134759821290223,1.6728566774610327,2.9184888966478395,0.9847565392065121,1.6557476425326014,0.5798974069744555,1.1470858253683105,-0.3800000000000001,126.05435680455047,6.736009280742459,2.960887569557492,1.782441751268659,67.21970545498098,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,34.723604763991275,9.133633762762392,0.0,4.794537184071822,28.877031150197613,0.0,0.0,0.0,0.0,0.0,33.39910203660883,0.0,0.0,0.0,0.0,0.0,22.590870627068057,6.286160523129555,0.0,3.5701822710653963,10.357988675768818,24.26546827384644,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,15.419794285891948,0.0,6.06636706846161,18.19910120538483,22.590870627068057,0.0,1.0946296296296298,2.169877777777778,10.15537037037037,0.0,0.7378703703703706,0.0,7.446218518518518,0.8493666666666666,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.1037,44.54650000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
O=Cc1cccc(C=O)c1,10.158703703703704,10.158703703703704,0.5320370370370373,0.5320370370370373,0.5712839874056989,8.8,134.134,128.08599999999998,134.036779432,50.0,0.0,0.14957166781851108,-0.2978960109608387,0.2978960109608387,0.14957166781851108,1.0,1.5,1.9,16.13083160840965,10.15080237593602,1.8981702743330402,-1.887452810101745,1.9859210399783458,-1.822173640404839,5.811498643911086,0.11167531594421208,2.046001328361289,3.0867485318906014,229.93943338088377,7.397341225498538,5.2805981960654815,5.2805981960654815,4.863703305156274,2.870121995026577,2.870121995026577,1.9058232507561315,1.9058232507561315,1.1828491294988681,1.1828491294988681,0.7056186811253201,0.7056186811253201,-1.44,235.2901527615482,6.676822429906544,2.917438016528926,1.2855061057243704,58.4843315483777,0.0,12.57232104625911,0.0,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,18.19910120538483,6.06636706846161,11.126902983393991,0.0,9.589074368143644,12.57232104625911,0.0,0.0,0.0,0.0,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,12.57232104625911,0.0,0.0,20.715977351537635,24.26546827384644,0.0,0.0,0.0,34.14,0.0,9.589074368143644,0.0,0.0,23.699224029653102,0.0,0.0,24.26546827384644,0.0,0.0,0.0,0.0,0.0,20.31740740740741,0.0,1.0640740740740746,0.0,6.5212962962962955,1.4305555555555554,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.3115999999999999,37.217000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
COC(=O)c1ccc(I)cc1,10.900054799697656,10.900054799697656,0.29037037037036995,-0.29037037037036995,0.5717589196112455,9.272727272727273,262.046,254.98999999999998,261.949077464,58.0,0.0,0.33734267108363275,-0.46541751638034695,0.46541751638034695,0.33734267108363275,1.3636363636363635,1.9090909090909092,2.3636363636363638,126.91270430054038,10.21282615936169,2.0178838228834284,-1.9672650727199872,2.065856425601315,-1.995752826893303,14.11191577980505,0.060049386967845016,2.0456060352867365,2.8953480359887567,253.29949758389105,8.267584713501616,6.003862130695457,8.161360421871779,5.236382105218448,3.0768460224782586,4.155595168066419,1.9984746486280023,3.244106867814809,1.2653193368076419,1.984485433866416,0.7038225066949035,1.0634055552242907,-0.5800000000000001,335.4793897870248,8.515969289827256,3.7082589546487332,2.181172260998148,78.69819279888448,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,46.856338900914494,3.5701822710653963,12.673249032974528,9.53140013787187,28.560175915019904,0.0,0.0,0.0,0.0,7.109797541277533,33.39910203660883,0.0,0.0,0.0,0.0,0.0,22.590870627068057,13.079102829229383,4.736862953800049,3.5701822710653963,10.357988675768818,24.26546827384644,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,5.563451491696996,3.5701822710653963,7.109797541277533,12.13273413692322,12.13273413692322,27.327733580868106,0.0,5.64145313681028,2.1798458238851097,10.900054799697656,0.0,0.5906629629629634,-0.29037037037036995,7.223055555555555,0.0,0.0,1.3752980914588058,0.125,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0778,50.49850000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272727272727273
