idx,metrics,AD_type,judge_value,y_pred,y_true
1558,877.9210687838286,OAD,194.43107548253545,38.514557,86.0
1559,724.0479995144925,OAD,194.43107548253545,24.092485,88.0
1560,824.9698399804576,OAD,194.43107548253545,44.616497,88.0
1561,848.033500915307,OAD,194.43107548253545,42.7492,99.0
1562,332.0343964139243,OAD,194.43107548253545,28.980066,2.0
1563,387.3196252189949,OAD,194.43107548253545,27.660652,0.0
1564,407.43966659638556,OAD,194.43107548253545,19.105707,0.0
1565,327.36716364337053,OAD,194.43107548253545,29.057878,14.0
1566,346.1047412599155,OAD,194.43107548253545,31.555588,75.0
1567,379.6515180447097,OAD,194.43107548253545,23.744781,20.0
1568,416.4915261823594,OAD,194.43107548253545,28.41198,71.0
1569,376.29133579515366,OAD,194.43107548253545,26.28355,79.0
1570,1118.9542336807785,OAD,194.43107548253545,22.964205,87.0
1571,391.8619302923319,OAD,194.43107548253545,23.260206,82.0
1572,1099.4393737805253,OAD,194.43107548253545,24.857582,44.0
1573,1074.6434285123432,OAD,194.43107548253545,25.095387,26.0
1574,907.3894876348241,OAD,194.43107548253545,43.768757,0.0
1575,988.7820348977917,OAD,194.43107548253545,33.274323,0.0
1576,1063.1376334013758,OAD,194.43107548253545,25.434563,14.0
1577,1030.7660849365068,OAD,194.43107548253545,37.48832,0.0
1578,1126.6782266084008,OAD,194.43107548253545,23.23737,81.0
1579,1251.1857616273605,OAD,194.43107548253545,25.26745,80.0
1580,1197.6948096996134,OAD,194.43107548253545,28.268147,77.0
1581,1251.6196194178851,OAD,194.43107548253545,27.070902,90.0
1582,1141.4113233266567,OAD,194.43107548253545,46.759235,82.0
1583,1146.6881989181688,OAD,194.43107548253545,45.28634,90.0
1584,1236.1485322645863,OAD,194.43107548253545,27.7353,87.0
1585,1563.4292724836503,OAD,194.43107548253545,16.286488,96.0
1586,1302.7119837718121,OAD,194.43107548253545,43.922604,93.0
1587,1165.4487536327367,OAD,194.43107548253545,49.880642,82.0
1588,1221.4201398478378,OAD,194.43107548253545,23.101273,82.0
1589,1209.1890288062616,OAD,194.43107548253545,21.333763,88.0
1590,1203.0652499723622,OAD,194.43107548253545,31.015953,82.0
1591,1331.9764373193477,OAD,194.43107548253545,17.89386,88.0
1592,1136.017389074429,OAD,194.43107548253545,46.47666,77.0
1593,1172.9506318118079,OAD,194.43107548253545,25.56756,66.0
1594,1217.0433122952875,OAD,194.43107548253545,24.978722,91.0
1595,1236.2223455955807,OAD,194.43107548253545,49.829338,80.0
1596,1268.1526191400274,OAD,194.43107548253545,47.315712,79.0
1597,1258.6461941399396,OAD,194.43107548253545,42.587135,80.0
1598,1253.3718258643892,OAD,194.43107548253545,49.465027,86.0
1599,1373.4758870645571,OAD,194.43107548253545,46.89441,52.0
1600,1229.7182978372803,OAD,194.43107548253545,48.107388,88.0
1601,1246.1269021857427,OAD,194.43107548253545,52.864147,78.0
1602,1273.65617848281,OAD,194.43107548253545,53.42509,89.0
1603,1350.0114132537499,OAD,194.43107548253545,38.926407,75.0
1604,1286.9648405022524,OAD,194.43107548253545,26.010077,89.0
1605,1349.1382789327733,OAD,194.43107548253545,18.148664,65.0
1606,1430.412957813102,OAD,194.43107548253545,49.326935,75.0
1607,1411.10503203079,OAD,194.43107548253545,57.500122,76.0
1608,1099.0069157474077,OAD,194.43107548253545,43.063297,94.0
1609,1098.868256561917,OAD,194.43107548253545,41.648937,81.0
1610,1241.8438301577548,OAD,194.43107548253545,45.119244,91.0
1611,1112.035262721231,OAD,194.43107548253545,53.983677,89.0
1612,1292.14068737497,OAD,194.43107548253545,46.99702,84.0
1613,1134.1627623639165,OAD,194.43107548253545,55.398865,99.0
1614,1201.111941237115,OAD,194.43107548253545,40.465954,82.0
1615,1191.8623615042632,OAD,194.43107548253545,43.931835,98.0
1616,1542.9278409991273,OAD,194.43107548253545,30.98079,92.0
1617,1311.4374566518838,OAD,194.43107548253545,42.554066,99.0
1618,1116.7624313538274,OAD,194.43107548253545,47.626286,98.0
1619,1160.3238049810777,OAD,194.43107548253545,43.555405,67.0
1620,1260.1130360364534,OAD,194.43107548253545,48.612255,95.0
1621,1247.3000922334043,OAD,194.43107548253545,44.57723,95.0
1622,1247.6843270647234,OAD,194.43107548253545,51.414505,90.0
1623,1219.0641644027035,OAD,194.43107548253545,49.009117,99.0
1624,1229.2803669233297,OAD,194.43107548253545,47.70665,96.0
1625,1227.8112558919279,OAD,194.43107548253545,49.534756,68.0
1626,1261.0125983391413,OAD,194.43107548253545,53.81659,86.0
1627,1343.8330127151019,OAD,194.43107548253545,43.29512,80.0
1628,1255.4388311273055,OAD,194.43107548253545,46.413883,93.0
1629,1506.4839572292778,OAD,194.43107548253545,45.002396,46.0
1630,1505.825636491402,OAD,194.43107548253545,54.415718,91.0
1631,1406.8912882366624,OAD,194.43107548253545,48.476772,90.0
1632,1039.2475403949695,OAD,194.43107548253545,55.53435,95.0
1633,1039.2261153881957,OAD,194.43107548253545,55.096485,86.0
1634,1039.8868703153896,OAD,194.43107548253545,51.70487,82.0
1635,1029.457448897929,OAD,194.43107548253545,47.645065,83.0
1636,1202.914600722742,OAD,194.43107548253545,49.598503,99.0
1637,1061.9648753920446,OAD,194.43107548253545,51.30425,89.0
1638,1067.5486546180882,OAD,194.43107548253545,67.20042,81.0
1639,1251.7133151218525,OAD,194.43107548253545,61.06161,90.0
1640,1085.2530520662697,OAD,194.43107548253545,70.07165,74.0
1641,1136.3261727497497,OAD,194.43107548253545,65.02566,98.0
1642,1096.368213793335,OAD,194.43107548253545,58.46116,97.0
1643,1065.1791157410037,OAD,194.43107548253545,59.757423,95.0
1644,1162.8707904355977,OAD,194.43107548253545,50.63026,99.0
1645,1275.6346280190858,OAD,194.43107548253545,54.27219,99.0
1646,1421.4787508641443,OAD,194.43107548253545,56.63035,82.0
1647,1070.6680419136324,OAD,194.43107548253545,60.691788,88.0
1648,1153.4602879536499,OAD,194.43107548253545,61.624313,82.0
1649,1185.4120491707342,OAD,194.43107548253545,63.131912,93.0
1650,1189.479616715825,OAD,194.43107548253545,63.78636,62.0
1651,1231.8574654426134,OAD,194.43107548253545,60.69256,72.0
1652,1227.2263845738687,OAD,194.43107548253545,64.965614,60.0
1653,1266.967691061466,OAD,194.43107548253545,62.00918,92.0
1654,1312.7913768430915,OAD,194.43107548253545,49.890606,47.0
1655,1312.1520469226712,OAD,194.43107548253545,50.692135,91.0
1656,1135.6221855889871,OAD,194.43107548253545,72.07836,78.0
1657,1096.9037313851616,OAD,194.43107548253545,56.406193,91.0
1827,624.6108959064796,OAD,194.43107548253545,60.55059,17.0
1828,596.3110687335819,OAD,194.43107548253545,57.945377,94.0
1829,610.4714545594577,OAD,194.43107548253545,60.68055,99.0
1830,575.3659292599184,OAD,194.43107548253545,54.05625,49.0
1831,601.5231989814955,OAD,194.43107548253545,64.30776,98.0
